"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"glmnew","AE",16,"2008/2009",6,"sanjuan","train","peakweek"
"glmnew","AE",16,"2008/2009",21,"sanjuan","train","peakinc"
"glmnew","AE",16,"2008/2009",617,"sanjuan","train","seasoninc"
"glmnew","LS",20,"2008/2009",-3.52715298047822,"sanjuan","train","peakweek"
"glmnew","LS",20,"2008/2009",-0.013944449058633,"sanjuan","train","peakinc"
"glmnew","LS",20,"2008/2009",-6.91869521902047,"sanjuan","train","seasoninc"
"glmnew","AE",20,"2008/2009",6,"sanjuan","train","peakweek"
"glmnew","AE",20,"2008/2009",22,"sanjuan","train","peakinc"
"glmnew","AE",20,"2008/2009",612,"sanjuan","train","seasoninc"
"glmnew","LS",24,"2008/2009",-3.26541092903506,"sanjuan","train","peakweek"
"glmnew","LS",24,"2008/2009",-0.0149479614358731,"sanjuan","train","peakinc"
"glmnew","LS",24,"2008/2009",-6.91869521902047,"sanjuan","train","seasoninc"
"glmnew","AE",24,"2008/2009",7,"sanjuan","train","peakweek"
"glmnew","AE",24,"2008/2009",20,"sanjuan","train","peakinc"
"glmnew","AE",24,"2008/2009",558,"sanjuan","train","seasoninc"
"glmnew","LS",28,"2008/2009",-3.26956893918372,"sanjuan","train","peakweek"
"glmnew","LS",28,"2008/2009",-0.324281759270693,"sanjuan","train","peakinc"
"glmnew","LS",28,"2008/2009",-3.62285835301614,"sanjuan","train","seasoninc"
"glmnew","AE",28,"2008/2009",6,"sanjuan","train","peakweek"
"glmnew","AE",28,"2008/2009",3,"sanjuan","train","peakinc"
"glmnew","AE",28,"2008/2009",262,"sanjuan","train","seasoninc"
"glmnew","LS",32,"2008/2009",-0.531151201465113,"sanjuan","train","peakweek"
"glmnew","LS",32,"2008/2009",-0.40992608204879,"sanjuan","train","peakinc"
"glmnew","LS",32,"2008/2009",-2.77556049262894,"sanjuan","train","seasoninc"
"glmnew","AE",32,"2008/2009",0,"sanjuan","train","peakweek"
"glmnew","AE",32,"2008/2009",0,"sanjuan","train","peakinc"
"glmnew","AE",32,"2008/2009",186,"sanjuan","train","seasoninc"
"glmnew","LS",36,"2008/2009",-0.18823252833758,"sanjuan","train","peakweek"
"glmnew","LS",36,"2008/2009",-0.125229086440462,"sanjuan","train","peakinc"
"glmnew","LS",36,"2008/2009",-4.43378856923247,"sanjuan","train","seasoninc"
"glmnew","AE",36,"2008/2009",0,"sanjuan","train","peakweek"
"glmnew","AE",36,"2008/2009",0,"sanjuan","train","peakinc"
"glmnew","AE",36,"2008/2009",185.5,"sanjuan","train","seasoninc"
"glmnew","LS",40,"2008/2009",-0.076010922299808,"sanjuan","train","peakweek"
"glmnew","LS",40,"2008/2009",-0.0301227594551084,"sanjuan","train","peakinc"
"glmnew","LS",40,"2008/2009",-3.20512315231616,"sanjuan","train","seasoninc"
"glmnew","AE",40,"2008/2009",0,"sanjuan","train","peakweek"
"glmnew","AE",40,"2008/2009",0,"sanjuan","train","peakinc"
"glmnew","AE",40,"2008/2009",120,"sanjuan","train","seasoninc"
"glmnew","LS",44,"2008/2009",-0.255260280056792,"sanjuan","train","peakweek"
"glmnew","LS",44,"2008/2009",-0.178175859414248,"sanjuan","train","peakinc"
"glmnew","LS",44,"2008/2009",-0.0260535778483826,"sanjuan","train","seasoninc"
"glmnew","AE",44,"2008/2009",0,"sanjuan","train","peakweek"
"glmnew","AE",44,"2008/2009",0,"sanjuan","train","peakinc"
"glmnew","AE",44,"2008/2009",42,"sanjuan","train","seasoninc"
"glmnew","LS",48,"2008/2009",-0.20442721425756,"sanjuan","train","peakweek"
"glmnew","LS",48,"2008/2009",-0.13197826841539,"sanjuan","train","peakinc"
"glmnew","LS",48,"2008/2009",-0.0099404397052508,"sanjuan","train","seasoninc"
"glmnew","AE",48,"2008/2009",0,"sanjuan","train","peakweek"
"glmnew","AE",48,"2008/2009",0,"sanjuan","train","peakinc"
"glmnew","AE",48,"2008/2009",50,"sanjuan","train","seasoninc"
"glmnew","LS",0,"2009/2010",-6.26530121273771,"sanjuan","test","peakweek"
"glmnew","LS",0,"2009/2010",-0.640173794854627,"sanjuan","test","peakinc"
"glmnew","LS",0,"2009/2010",-2.72904047699405,"sanjuan","test","seasoninc"
"glmnew","AE",0,"2009/2010",20,"sanjuan","test","peakweek"
"glmnew","AE",0,"2009/2010",10,"sanjuan","test","peakinc"
