"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"new","AE",44,"2007/2008",10.4677328137245,"sanjuan","train","seasoninc"
"new","LS",48,"2007/2008",0,"sanjuan","train","peakweek"
"new","LS",48,"2007/2008",0,"sanjuan","train","peakinc"
"new","LS",48,"2007/2008",0,"sanjuan","train","seasoninc"
"new","AE",48,"2007/2008",0,"sanjuan","train","peakweek"
"new","AE",48,"2007/2008",0,"sanjuan","train","peakinc"
"new","AE",48,"2007/2008",6.20993014149644,"sanjuan","train","seasoninc"
"new","LS",0,"2008/2009",-5.07083178654015,"sanjuan","train","peakweek"
"new","LS",0,"2008/2009",-1.19532241119532,"sanjuan","train","peakinc"
"new","LS",0,"2008/2009",-0.863752218885131,"sanjuan","train","seasoninc"
"new","AE",0,"2008/2009",13,"sanjuan","train","peakweek"
"new","AE",0,"2008/2009",13.2768373357371,"sanjuan","train","peakinc"
"new","AE",0,"2008/2009",20.9021459408198,"sanjuan","train","seasoninc"
"new","LS",4,"2008/2009",-5.11203046109223,"sanjuan","train","peakweek"
"new","LS",4,"2008/2009",-1.52686353826572,"sanjuan","train","peakinc"
"new","LS",4,"2008/2009",-0.748906295541775,"sanjuan","train","seasoninc"
"new","AE",4,"2008/2009",12,"sanjuan","train","peakweek"
"new","AE",4,"2008/2009",17.9918427412978,"sanjuan","train","peakinc"
"new","AE",4,"2008/2009",20.5785479978097,"sanjuan","train","seasoninc"
"new","LS",8,"2008/2009",-5.14764392460415,"sanjuan","train","peakweek"
"new","LS",8,"2008/2009",-0.773909312724943,"sanjuan","train","peakinc"
"new","LS",8,"2008/2009",-1.27727280982346,"sanjuan","train","seasoninc"
"new","AE",8,"2008/2009",12,"sanjuan","train","peakweek"
"new","AE",8,"2008/2009",2.37735360023157,"sanjuan","train","peakinc"
"new","AE",8,"2008/2009",247.4076050795,"sanjuan","train","seasoninc"
"new","LS",12,"2008/2009",-5.0553220466811,"sanjuan","train","peakweek"
"new","LS",12,"2008/2009",-0.105203585540963,"sanjuan","train","peakinc"
"new","LS",12,"2008/2009",-3.51788448608533,"sanjuan","train","seasoninc"
"new","AE",12,"2008/2009",11,"sanjuan","train","peakweek"
"new","AE",12,"2008/2009",26.3728042491466,"sanjuan","train","peakinc"
"new","AE",12,"2008/2009",713.054416034149,"sanjuan","train","seasoninc"
"new","LS",16,"2008/2009",-5.12537319195233,"sanjuan","train","peakweek"
"new","LS",16,"2008/2009",-0.0702413842288163,"sanjuan","train","peakinc"
"new","LS",16,"2008/2009",-4.37572423991878,"sanjuan","train","seasoninc"
"new","AE",16,"2008/2009",10,"sanjuan","train","peakweek"
