"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"H","AE",16,"2011/2012",153.606,"sanjuan","test","seasoninc"
"P","AE",16,"2011/2012",39.2806,"sanjuan","test","seasoninc"
"A","AE",16,"2011/2012",490,"sanjuan","test","seasoninc"
"O","AE",16,"2011/2012",603.272,"sanjuan","test","seasoninc"
"L","AE",16,"2011/2012",201.694,"sanjuan","test","seasoninc"
"I","AE",16,"2011/2012",429,"sanjuan","test","seasoninc"
"K","AE",16,"2011/2012",516,"sanjuan","test","seasoninc"
"N","AE",16,"2011/2012",1387,"sanjuan","test","seasoninc"
"F","AE",16,"2011/2012",106.583,"sanjuan","test","seasoninc"
"M","AE",16,"2011/2012",71,"sanjuan","test","seasoninc"
"E","AE",16,"2011/2012",990.5,"sanjuan","test","seasoninc"
"G","LS",20,"2011/2012",-0.630359,"sanjuan","test","seasoninc"
"baseline","LS",20,"2011/2012",-0.544555,"sanjuan","test","seasoninc"
"B","LS",20,"2011/2012",-0.920235,"sanjuan","test","seasoninc"
"C","LS",20,"2011/2012",-0.954926,"sanjuan","test","seasoninc"
"D","LS",20,"2011/2012",-1.07325,"sanjuan","test","seasoninc"
"J","LS",20,"2011/2012",-0.64064,"sanjuan","test","seasoninc"
"H","LS",20,"2011/2012",-0.184341,"sanjuan","test","seasoninc"
"P","LS",20,"2011/2012",-5.00013e-05,"sanjuan","test","seasoninc"
"A","LS",20,"2011/2012",-Inf,"sanjuan","test","seasoninc"
"O","LS",20,"2011/2012",-0.509844,"sanjuan","test","seasoninc"
"L","LS",20,"2011/2012",-3.10555,"sanjuan","test","seasoninc"
"I","LS",20,"2011/2012",-0.835322,"sanjuan","test","seasoninc"
"K","LS",20,"2011/2012",-0.188742,"sanjuan","test","seasoninc"
"N","LS",20,"2011/2012",-1.17799,"sanjuan","test","seasoninc"
"F","LS",20,"2011/2012",-0.0100503,"sanjuan","test","seasoninc"
"M","LS",20,"2011/2012",-0.136104,"sanjuan","test","seasoninc"
"E","LS",20,"2011/2012",-1.01088,"sanjuan","test","seasoninc"
"G","AE",20,"2011/2012",641.307,"sanjuan","test","seasoninc"
"baseline","AE",20,"2011/2012",609.835,"sanjuan","test","seasoninc"
"B","AE",20,"2011/2012",19,"sanjuan","test","seasoninc"
"C","AE",20,"2011/2012",370.3,"sanjuan","test","seasoninc"
"D","AE",20,"2011/2012",162.463,"sanjuan","test","seasoninc"
"J","AE",20,"2011/2012",66.5741,"sanjuan","test","seasoninc"
"H","AE",20,"2011/2012",210.505,"sanjuan","test","seasoninc"
"P","AE",20,"2011/2012",103.671,"sanjuan","test","seasoninc"
"A","AE",20,"2011/2012",946,"sanjuan","test","seasoninc"
"O","AE",20,"2011/2012",659.441,"sanjuan","test","seasoninc"
"L","AE",20,"2011/2012",505.546,"sanjuan","test","seasoninc"
"I","AE",20,"2011/2012",367,"sanjuan","test","seasoninc"
"K","AE",20,"2011/2012",151,"sanjuan","test","seasoninc"
"N","AE",20,"2011/2012",1219,"sanjuan","test","seasoninc"
"F","AE",20,"2011/2012",195.916,"sanjuan","test","seasoninc"
"M","AE",20,"2011/2012",71,"sanjuan","test","seasoninc"
"E","AE",20,"2011/2012",854,"sanjuan","test","seasoninc"
"G","LS",24,"2011/2012",-0.630356,"sanjuan","test","seasoninc"
"baseline","LS",24,"2011/2012",-0.196502,"sanjuan","test","seasoninc"
"B","LS",24,"2011/2012",-0.923741,"sanjuan","test","seasoninc"
"C","LS",24,"2011/2012",-0.769304,"sanjuan","test","seasoninc"
"D","LS",24,"2011/2012",-0.967068,"sanjuan","test","seasoninc"
"J","LS",24,"2011/2012",-0.687469,"sanjuan","test","seasoninc"
"H","LS",24,"2011/2012",-0.0136721,"sanjuan","test","seasoninc"
"P","LS",24,"2011/2012",0,"sanjuan","test","seasoninc"
"A","LS",24,"2011/2012",0,"sanjuan","test","seasoninc"
"O","LS",24,"2011/2012",-0.310902,"sanjuan","test","seasoninc"
"L","LS",24,"2011/2012",-7.82405,"sanjuan","test","seasoninc"
"I","LS",24,"2011/2012",-0.905709,"sanjuan","test","seasoninc"
"K","LS",24,"2011/2012",-0.299755,"sanjuan","test","seasoninc"
"N","LS",24,"2011/2012",-0.955851,"sanjuan","test","seasoninc"
"F","LS",24,"2011/2012",-0.00601807,"sanjuan","test","seasoninc"
"M","LS",24,"2011/2012",-0.136104,"sanjuan","test","seasoninc"
"E","LS",24,"2011/2012",-0.72772,"sanjuan","test","seasoninc"
"G","AE",24,"2011/2012",378.628,"sanjuan","test","seasoninc"
"baseline","AE",24,"2011/2012",448.905,"sanjuan","test","seasoninc"
"B","AE",24,"2011/2012",5,"sanjuan","test","seasoninc"
"C","AE",24,"2011/2012",409.1,"sanjuan","test","seasoninc"
"D","AE",24,"2011/2012",175.869,"sanjuan","test","seasoninc"
"J","AE",24,"2011/2012",242.692,"sanjuan","test","seasoninc"
"H","AE",24,"2011/2012",47.4933,"sanjuan","test","seasoninc"
"P","AE",24,"2011/2012",162.827,"sanjuan","test","seasoninc"
"A","AE",24,"2011/2012",36,"sanjuan","test","seasoninc"
"O","AE",24,"2011/2012",353.602,"sanjuan","test","seasoninc"
"L","AE",24,"2011/2012",673.796,"sanjuan","test","seasoninc"
"I","AE",24,"2011/2012",360,"sanjuan","test","seasoninc"
"K","AE",24,"2011/2012",46,"sanjuan","test","seasoninc"
"N","AE",24,"2011/2012",785,"sanjuan","test","seasoninc"
"F","AE",24,"2011/2012",227.867,"sanjuan","test","seasoninc"
"M","AE",24,"2011/2012",71,"sanjuan","test","seasoninc"
"E","AE",24,"2011/2012",488,"sanjuan","test","seasoninc"
"G","LS",28,"2011/2012",-0.630355,"sanjuan","test","seasoninc"
"baseline","LS",28,"2011/2012",-0.0161294,"sanjuan","test","seasoninc"
"B","LS",28,"2011/2012",-0.771744,"sanjuan","test","seasoninc"
"C","LS",28,"2011/2012",-0.539539,"sanjuan","test","seasoninc"
"D","LS",28,"2011/2012",-0.756599,"sanjuan","test","seasoninc"
"J","LS",28,"2011/2012",-0.722794,"sanjuan","test","seasoninc"
"H","LS",28,"2011/2012",-0.000181798,"sanjuan","test","seasoninc"
"P","LS",28,"2011/2012",-5.00013e-05,"sanjuan","test","seasoninc"
"A","LS",28,"2011/2012",0,"sanjuan","test","seasoninc"
"O","LS",28,"2011/2012",-0.14574,"sanjuan","test","seasoninc"
"L","LS",28,"2011/2012",-4.64599,"sanjuan","test","seasoninc"
"I","LS",28,"2011/2012",-0.809623,"sanjuan","test","seasoninc"
"K","LS",28,"2011/2012",-0.238257,"sanjuan","test","seasoninc"
"N","LS",28,"2011/2012",-0.673325,"sanjuan","test","seasoninc"
"F","LS",28,"2011/2012",0,"sanjuan","test","seasoninc"
"M","LS",28,"2011/2012",-0.136104,"sanjuan","test","seasoninc"
"E","LS",28,"2011/2012",-0.0788205,"sanjuan","test","seasoninc"
"G","AE",28,"2011/2012",274.185,"sanjuan","test","seasoninc"
"baseline","AE",28,"2011/2012",239.949,"sanjuan","test","seasoninc"
"B","AE",28,"2011/2012",33,"sanjuan","test","seasoninc"
"C","AE",28,"2011/2012",367.9,"sanjuan","test","seasoninc"
"D","AE",28,"2011/2012",175.869,"sanjuan","test","seasoninc"
"J","AE",28,"2011/2012",111.32,"sanjuan","test","seasoninc"
"H","AE",28,"2011/2012",14.0934,"sanjuan","test","seasoninc"
"P","AE",28,"2011/2012",157.488,"sanjuan","test","seasoninc"
"A","AE",28,"2011/2012",85,"sanjuan","test","seasoninc"
"O","AE",28,"2011/2012",211.744,"sanjuan","test","seasoninc"
"L","AE",28,"2011/2012",513.173,"sanjuan","test","seasoninc"
"I","AE",28,"2011/2012",386,"sanjuan","test","seasoninc"
"K","AE",28,"2011/2012",52,"sanjuan","test","seasoninc"
"N","AE",28,"2011/2012",426,"sanjuan","test","seasoninc"
"F","AE",28,"2011/2012",211.432,"sanjuan","test","seasoninc"
"M","AE",28,"2011/2012",71,"sanjuan","test","seasoninc"
"E","AE",28,"2011/2012",196,"sanjuan","test","seasoninc"
"G","LS",32,"2011/2012",-0.41237,"sanjuan","test","seasoninc"
"baseline","LS",32,"2011/2012",-0.0121738,"sanjuan","test","seasoninc"
"B","LS",32,"2011/2012",-0.53801,"sanjuan","test","seasoninc"
"C","LS",32,"2011/2012",-0.325895,"sanjuan","test","seasoninc"
"D","LS",32,"2011/2012",-0.447989,"sanjuan","test","seasoninc"
"J","LS",32,"2011/2012",-0.738437,"sanjuan","test","seasoninc"
"H","LS",32,"2011/2012",-0.000181798,"sanjuan","test","seasoninc"
"P","LS",32,"2011/2012",0,"sanjuan","test","seasoninc"
"A","LS",32,"2011/2012",0,"sanjuan","test","seasoninc"
"O","LS",32,"2011/2012",-0.0245063,"sanjuan","test","seasoninc"
"L","LS",32,"2011/2012",-1.37121,"sanjuan","test","seasoninc"
"I","LS",32,"2011/2012",-0.687105,"sanjuan","test","seasoninc"
"K","LS",32,"2011/2012",-0.156654,"sanjuan","test","seasoninc"
"N","LS",32,"2011/2012",-0.369302,"sanjuan","test","seasoninc"
"F","LS",32,"2011/2012",0,"sanjuan","test","seasoninc"
"M","LS",32,"2011/2012",-0.136104,"sanjuan","test","seasoninc"
"E","LS",32,"2011/2012",-0.00130046,"sanjuan","test","seasoninc"
"G","AE",32,"2011/2012",96.25,"sanjuan","test","seasoninc"
"baseline","AE",32,"2011/2012",240.426,"sanjuan","test","seasoninc"
"B","AE",32,"2011/2012",191,"sanjuan","test","seasoninc"
"C","AE",32,"2011/2012",257.5,"sanjuan","test","seasoninc"
"D","AE",32,"2011/2012",175.869,"sanjuan","test","seasoninc"
"J","AE",32,"2011/2012",13.7281,"sanjuan","test","seasoninc"
"H","AE",32,"2011/2012",5.43004,"sanjuan","test","seasoninc"
"P","AE",32,"2011/2012",128.157,"sanjuan","test","seasoninc"
"A","AE",32,"2011/2012",193,"sanjuan","test","seasoninc"
"O","AE",32,"2011/2012",46.022,"sanjuan","test","seasoninc"
"L","AE",32,"2011/2012",370.67,"sanjuan","test","seasoninc"
"I","AE",32,"2011/2012",357,"sanjuan","test","seasoninc"
"K","AE",32,"2011/2012",84,"sanjuan","test","seasoninc"
"N","AE",32,"2011/2012",197,"sanjuan","test","seasoninc"
"F","AE",32,"2011/2012",136.33,"sanjuan","test","seasoninc"
"M","AE",32,"2011/2012",71,"sanjuan","test","seasoninc"
"E","AE",32,"2011/2012",5,"sanjuan","test","seasoninc"
"G","LS",36,"2011/2012",-0.412369,"sanjuan","test","seasoninc"
"baseline","LS",36,"2011/2012",-0.00260339,"sanjuan","test","seasoninc"
"B","LS",36,"2011/2012",-0.275129,"sanjuan","test","seasoninc"
"C","LS",36,"2011/2012",-0.168245,"sanjuan","test","seasoninc"
"D","LS",36,"2011/2012",-0.410508,"sanjuan","test","seasoninc"
"J","LS",36,"2011/2012",-0.757731,"sanjuan","test","seasoninc"
"H","LS",36,"2011/2012",-0.000181798,"sanjuan","test","seasoninc"
"P","LS",36,"2011/2012",0,"sanjuan","test","seasoninc"
"A","LS",36,"2011/2012",0,"sanjuan","test","seasoninc"
"O","LS",36,"2011/2012",-0.013176,"sanjuan","test","seasoninc"
"L","LS",36,"2011/2012",0,"sanjuan","test","seasoninc"
"I","LS",36,"2011/2012",-0.827461,"sanjuan","test","seasoninc"
"K","LS",36,"2011/2012",-0.109815,"sanjuan","test","seasoninc"
"N","LS",36,"2011/2012",-0.161696,"sanjuan","test","seasoninc"
"F","LS",36,"2011/2012",0,"sanjuan","test","seasoninc"
"M","LS",36,"2011/2012",-0.136104,"sanjuan","test","seasoninc"
"E","LS",36,"2011/2012",-0.000800125,"sanjuan","test","seasoninc"
"G","AE",36,"2011/2012",84.665,"sanjuan","test","seasoninc"
"baseline","AE",36,"2011/2012",160.491,"sanjuan","test","seasoninc"
"B","AE",36,"2011/2012",124,"sanjuan","test","seasoninc"
"C","AE",36,"2011/2012",133.2,"sanjuan","test","seasoninc"
"D","AE",36,"2011/2012",224.115,"sanjuan","test","seasoninc"
"J","AE",36,"2011/2012",30.9184,"sanjuan","test","seasoninc"
"H","AE",36,"2011/2012",0.226043,"sanjuan","test","seasoninc"
"P","AE",36,"2011/2012",105.131,"sanjuan","test","seasoninc"
"A","AE",36,"2011/2012",155,"sanjuan","test","seasoninc"
"O","AE",36,"2011/2012",61.224,"sanjuan","test","seasoninc"
"L","AE",36,"2011/2012",46.0858,"sanjuan","test","seasoninc"
"I","AE",36,"2011/2012",367,"sanjuan","test","seasoninc"
"K","AE",36,"2011/2012",60,"sanjuan","test","seasoninc"
"N","AE",36,"2011/2012",129,"sanjuan","test","seasoninc"
"F","AE",36,"2011/2012",95.829,"sanjuan","test","seasoninc"
"M","AE",36,"2011/2012",71,"sanjuan","test","seasoninc"
"E","AE",36,"2011/2012",14,"sanjuan","test","seasoninc"
"G","LS",40,"2011/2012",-0.412367,"sanjuan","test","seasoninc"
"baseline","LS",40,"2011/2012",0,"sanjuan","test","seasoninc"
"B","LS",40,"2011/2012",-0.182839,"sanjuan","test","seasoninc"
"C","LS",40,"2011/2012",-0.0884486,"sanjuan","test","seasoninc"
"D","LS",40,"2011/2012",-0.257851,"sanjuan","test","seasoninc"
"J","LS",40,"2011/2012",-0.762643,"sanjuan","test","seasoninc"
"H","LS",40,"2011/2012",-0.000181798,"sanjuan","test","seasoninc"
"P","LS",40,"2011/2012",-5.00013e-05,"sanjuan","test","seasoninc"
"A","LS",40,"2011/2012",0,"sanjuan","test","seasoninc"
"O","LS",40,"2011/2012",-0.000541001,"sanjuan","test","seasoninc"
"L","LS",40,"2011/2012",0,"sanjuan","test","seasoninc"
"I","LS",40,"2011/2012",-1.41562,"sanjuan","test","seasoninc"
"K","LS",40,"2011/2012",-0.0976128,"sanjuan","test","seasoninc"
"N","LS",40,"2011/2012",-0.0334446,"sanjuan","test","seasoninc"
"F","LS",40,"2011/2012",0,"sanjuan","test","seasoninc"
"M","LS",40,"2011/2012",-0.136104,"sanjuan","test","seasoninc"
"E","LS",40,"2011/2012",-4.99036e-05,"sanjuan","test","seasoninc"
"G","AE",40,"2011/2012",18.82,"sanjuan","test","seasoninc"
"baseline","AE",40,"2011/2012",53.8599,"sanjuan","test","seasoninc"
"B","AE",40,"2011/2012",95,"sanjuan","test","seasoninc"
"C","AE",40,"2011/2012",82,"sanjuan","test","seasoninc"
"D","AE",40,"2011/2012",224.115,"sanjuan","test","seasoninc"
"J","AE",40,"2011/2012",39.7956,"sanjuan","test","seasoninc"
"H","AE",40,"2011/2012",24.2726,"sanjuan","test","seasoninc"
"P","AE",40,"2011/2012",91.6828,"sanjuan","test","seasoninc"
"A","AE",40,"2011/2012",130,"sanjuan","test","seasoninc"
"O","AE",40,"2011/2012",29.581,"sanjuan","test","seasoninc"
"L","AE",40,"2011/2012",5.42114,"sanjuan","test","seasoninc"
"I","AE",40,"2011/2012",374,"sanjuan","test","seasoninc"
"K","AE",40,"2011/2012",75,"sanjuan","test","seasoninc"
"N","AE",40,"2011/2012",140,"sanjuan","test","seasoninc"
"F","AE",40,"2011/2012",46.988,"sanjuan","test","seasoninc"
"M","AE",40,"2011/2012",71,"sanjuan","test","seasoninc"
"E","AE",40,"2011/2012",26,"sanjuan","test","seasoninc"
"G","LS",44,"2011/2012",-0.412366,"sanjuan","test","seasoninc"
"baseline","LS",44,"2011/2012",0,"sanjuan","test","seasoninc"
"B","LS",44,"2011/2012",-0.150218,"sanjuan","test","seasoninc"
"C","LS",44,"2011/2012",-0.0493059,"sanjuan","test","seasoninc"
"D","LS",44,"2011/2012",-0.305579,"sanjuan","test","seasoninc"
"J","LS",44,"2011/2012",-0.740837,"sanjuan","test","seasoninc"
"H","LS",44,"2011/2012",-0.000181798,"sanjuan","test","seasoninc"
"P","LS",44,"2011/2012",0,"sanjuan","test","seasoninc"
"A","LS",44,"2011/2012",0,"sanjuan","test","seasoninc"
"O","LS",44,"2011/2012",-9.09041e-05,"sanjuan","test","seasoninc"
"L","LS",44,"2011/2012",0,"sanjuan","test","seasoninc"
"I","LS",44,"2011/2012",-1.786,"sanjuan","test","seasoninc"
"K","LS",44,"2011/2012",-0.139262,"sanjuan","test","seasoninc"
"N","LS",44,"2011/2012",-0.00155343,"sanjuan","test","seasoninc"
"F","LS",44,"2011/2012",0,"sanjuan","test","seasoninc"
"M","LS",44,"2011/2012",-0.136104,"sanjuan","test","seasoninc"
"E","LS",44,"2011/2012",-0.69217,"sanjuan","test","seasoninc"
"G","AE",44,"2011/2012",74.33,"sanjuan","test","seasoninc"
"baseline","AE",44,"2011/2012",4.61065,"sanjuan","test","seasoninc"
"B","AE",44,"2011/2012",94,"sanjuan","test","seasoninc"
"C","AE",44,"2011/2012",19.7,"sanjuan","test","seasoninc"
"D","AE",44,"2011/2012",224.115,"sanjuan","test","seasoninc"
"J","AE",44,"2011/2012",40.5782,"sanjuan","test","seasoninc"
"H","AE",44,"2011/2012",33.2191,"sanjuan","test","seasoninc"
"P","AE",44,"2011/2012",77.2549,"sanjuan","test","seasoninc"
"A","AE",44,"2011/2012",106,"sanjuan","test","seasoninc"
"O","AE",44,"2011/2012",14.33,"sanjuan","test","seasoninc"
"L","AE",44,"2011/2012",12.9669,"sanjuan","test","seasoninc"
"I","AE",44,"2011/2012",371,"sanjuan","test","seasoninc"
"K","AE",44,"2011/2012",32,"sanjuan","test","seasoninc"
"N","AE",44,"2011/2012",169,"sanjuan","test","seasoninc"
"F","AE",44,"2011/2012",0.833,"sanjuan","test","seasoninc"
"M","AE",44,"2011/2012",71,"sanjuan","test","seasoninc"
"E","AE",44,"2011/2012",33,"sanjuan","test","seasoninc"
"G","LS",48,"2011/2012",-0.41233,"sanjuan","test","seasoninc"
"baseline","LS",48,"2011/2012",0,"sanjuan","test","seasoninc"
"B","LS",48,"2011/2012",-0.15279,"sanjuan","test","seasoninc"
"C","LS",48,"2011/2012",-0.0438601,"sanjuan","test","seasoninc"
"D","LS",48,"2011/2012",-0.302305,"sanjuan","test","seasoninc"
"J","LS",48,"2011/2012",-0.721955,"sanjuan","test","seasoninc"
"H","LS",48,"2011/2012",-0.000181798,"sanjuan","test","seasoninc"
"P","LS",48,"2011/2012",-5.00013e-05,"sanjuan","test","seasoninc"
"A","LS",48,"2011/2012",0,"sanjuan","test","seasoninc"
"O","LS",48,"2011/2012",-9.09041e-05,"sanjuan","test","seasoninc"
"L","LS",48,"2011/2012",0,"sanjuan","test","seasoninc"
"I","LS",48,"2011/2012",-1.34083,"sanjuan","test","seasoninc"
"K","LS",48,"2011/2012",-0.0943107,"sanjuan","test","seasoninc"
"N","LS",48,"2011/2012",-1e-06,"sanjuan","test","seasoninc"
"F","LS",48,"2011/2012",0,"sanjuan","test","seasoninc"
"M","LS",48,"2011/2012",-0.136104,"sanjuan","test","seasoninc"
"E","LS",48,"2011/2012",-0.69217,"sanjuan","test","seasoninc"
"G","AE",48,"2011/2012",39,"sanjuan","test","seasoninc"
"baseline","AE",48,"2011/2012",16.8472,"sanjuan","test","seasoninc"
"B","AE",48,"2011/2012",6,"sanjuan","test","seasoninc"
"C","AE",48,"2011/2012",8.3,"sanjuan","test","seasoninc"
"D","AE",48,"2011/2012",224.115,"sanjuan","test","seasoninc"
"J","AE",48,"2011/2012",17.1995,"sanjuan","test","seasoninc"
"H","AE",48,"2011/2012",18.4054,"sanjuan","test","seasoninc"
"P","AE",48,"2011/2012",88.2722,"sanjuan","test","seasoninc"
"A","AE",48,"2011/2012",52,"sanjuan","test","seasoninc"
"O","AE",48,"2011/2012",7.739,"sanjuan","test","seasoninc"
"L","AE",48,"2011/2012",82.6265,"sanjuan","test","seasoninc"
"I","AE",48,"2011/2012",346,"sanjuan","test","seasoninc"
"K","AE",48,"2011/2012",10,"sanjuan","test","seasoninc"
"N","AE",48,"2011/2012",171,"sanjuan","test","seasoninc"
"F","AE",48,"2011/2012",5.953,"sanjuan","test","seasoninc"
"M","AE",48,"2011/2012",71,"sanjuan","test","seasoninc"
"E","AE",48,"2011/2012",8,"sanjuan","test","seasoninc"
"G","LS",0,"2012/2013",-8.63036,"sanjuan","test","seasoninc"
"baseline","LS",0,"2012/2013",-5.42615,"sanjuan","test","seasoninc"
"B","LS",0,"2012/2013",-4.18003,"sanjuan","test","seasoninc"
"C","LS",0,"2012/2013",-4.02278,"sanjuan","test","seasoninc"
"D","LS",0,"2012/2013",-11.4931,"sanjuan","test","seasoninc"
"J","LS",0,"2012/2013",-3.6701,"sanjuan","test","seasoninc"
"H","LS",0,"2012/2013",-7.77979,"sanjuan","test","seasoninc"
"P","LS",0,"2012/2013",-Inf,"sanjuan","test","seasoninc"
"A","LS",0,"2012/2013",-3.35241,"sanjuan","test","seasoninc"
"O","LS",0,"2012/2013",-7.98934,"sanjuan","test","seasoninc"
"L","LS",0,"2012/2013",-Inf,"sanjuan","test","seasoninc"
"I","LS",0,"2012/2013",-Inf,"sanjuan","test","seasoninc"
"K","LS",0,"2012/2013",-Inf,"sanjuan","test","seasoninc"
"N","LS",0,"2012/2013",-3.46231,"sanjuan","test","seasoninc"
"F","LS",0,"2012/2013",-Inf,"sanjuan","test","seasoninc"
"M","LS",0,"2012/2013",-17.9522,"sanjuan","test","seasoninc"
"E","LS",0,"2012/2013",-5.42614,"sanjuan","test","seasoninc"
"G","AE",0,"2012/2013",3511.54,"sanjuan","test","seasoninc"
"baseline","AE",0,"2012/2013",2537.37,"sanjuan","test","seasoninc"
"B","AE",0,"2012/2013",4002,"sanjuan","test","seasoninc"
"C","AE",0,"2012/2013",3544.7,"sanjuan","test","seasoninc"
"D","AE",0,"2012/2013",5047.62,"sanjuan","test","seasoninc"
"J","AE",0,"2012/2013",3936.33,"sanjuan","test","seasoninc"
"H","AE",0,"2012/2013",3895.84,"sanjuan","test","seasoninc"
"P","AE",0,"2012/2013",3938.63,"sanjuan","test","seasoninc"
"A","AE",0,"2012/2013",6443,"sanjuan","test","seasoninc"
"O","AE",0,"2012/2013",3132.32,"sanjuan","test","seasoninc"
"L","AE",0,"2012/2013",3573.67,"sanjuan","test","seasoninc"
"I","AE",0,"2012/2013",2499,"sanjuan","test","seasoninc"
"K","AE",0,"2012/2013",3926,"sanjuan","test","seasoninc"
"N","AE",0,"2012/2013",2001,"sanjuan","test","seasoninc"
"F","AE",0,"2012/2013",3520.57,"sanjuan","test","seasoninc"
"M","AE",0,"2012/2013",3858,"sanjuan","test","seasoninc"
"E","AE",0,"2012/2013",2822,"sanjuan","test","seasoninc"
"G","LS",4,"2012/2013",-5.69993,"sanjuan","test","seasoninc"
"baseline","LS",4,"2012/2013",-6.1193,"sanjuan","test","seasoninc"
"B","LS",4,"2012/2013",-4.35737,"sanjuan","test","seasoninc"
"C","LS",4,"2012/2013",-3.45353,"sanjuan","test","seasoninc"
"D","LS",4,"2012/2013",-10.887,"sanjuan","test","seasoninc"
"J","LS",4,"2012/2013",-3.80424,"sanjuan","test","seasoninc"
"H","LS",4,"2012/2013",-4.5644,"sanjuan","test","seasoninc"
"P","LS",4,"2012/2013",-Inf,"sanjuan","test","seasoninc"
"A","LS",4,"2012/2013",-1.77196,"sanjuan","test","seasoninc"
"O","LS",4,"2012/2013",-7.1197,"sanjuan","test","seasoninc"
"L","LS",4,"2012/2013",-Inf,"sanjuan","test","seasoninc"
"I","LS",4,"2012/2013",-Inf,"sanjuan","test","seasoninc"
"K","LS",4,"2012/2013",-Inf,"sanjuan","test","seasoninc"
"N","LS",4,"2012/2013",-4.05134,"sanjuan","test","seasoninc"
"F","LS",4,"2012/2013",-Inf,"sanjuan","test","seasoninc"
"M","LS",4,"2012/2013",-17.9522,"sanjuan","test","seasoninc"
"E","LS",4,"2012/2013",-7.22932,"sanjuan","test","seasoninc"
"G","AE",4,"2012/2013",2478.29,"sanjuan","test","seasoninc"
"baseline","AE",4,"2012/2013",2552.14,"sanjuan","test","seasoninc"
"B","AE",4,"2012/2013",3913,"sanjuan","test","seasoninc"
"C","AE",4,"2012/2013",3546.5,"sanjuan","test","seasoninc"
"D","AE",4,"2012/2013",4655.5,"sanjuan","test","seasoninc"
"J","AE",4,"2012/2013",3741.95,"sanjuan","test","seasoninc"
"H","AE",4,"2012/2013",3424.27,"sanjuan","test","seasoninc"
"P","AE",4,"2012/2013",3885.87,"sanjuan","test","seasoninc"
"A","AE",4,"2012/2013",804,"sanjuan","test","seasoninc"
"O","AE",4,"2012/2013",2815.38,"sanjuan","test","seasoninc"
"L","AE",4,"2012/2013",3453.48,"sanjuan","test","seasoninc"
"I","AE",4,"2012/2013",2582,"sanjuan","test","seasoninc"
"K","AE",4,"2012/2013",3807,"sanjuan","test","seasoninc"
"N","AE",4,"2012/2013",2569,"sanjuan","test","seasoninc"
"F","AE",4,"2012/2013",3330.81,"sanjuan","test","seasoninc"
"M","AE",4,"2012/2013",3858,"sanjuan","test","seasoninc"
"E","AE",4,"2012/2013",3000,"sanjuan","test","seasoninc"
"G","LS",8,"2012/2013",-1.70341,"sanjuan","test","seasoninc"
"baseline","LS",8,"2012/2013",-5.84304,"sanjuan","test","seasoninc"
"B","LS",8,"2012/2013",-4.33835,"sanjuan","test","seasoninc"
